[sports.sport_country]	103
[sports.sport_country] map	89
[sports.sport_country] flag	81
[sports.sport_country] currency	54
[sports.sport_country] weather	47
[sports.sport_country] time	44
[sports.sport_country] population	38
[sports.sport_country] news	31
[sports.sport_country] language	22
[sports.sport_country] capital	17
[sports.sport_country] visa	13
[sports.sport_country] airport	13
[sports.sport_country]n flag	12
[sports.sport_country]n	11
[sports.sport_country] people	10
[sports.sport_country]n women	9
[sports.sport_country] tourism	9
[sports.sport_country] league	9
[sports.sport_country]n to english	8
[sports.sport_country]n food	8
[sports.sport_country] holidays	8
[sports.sport_country] airlines	8
[sports.sport_country] resorts	7
[sports.sport_country] hotels	7
[sports.sport_country]n people	6
[sports.sport_country] football	6
[sports.sport_country] fc	6
[sports.sport_country]n music	5
[sports.sport_country] post	5
[sports.sport_country] cricket	5
[sports.sport_country]n language	4
[sports.sport_country] today	4
[sports.sport_country] soccer	4
[sports.sport_country] president	4
[sports.sport_country]n film	3
[sports.sport_country]n currency	3
[sports.sport_country]ian	3
[sports.sport_country]i	3
[sports.sport_country] u21	3
[sports.sport_country] rugby	3
[sports.sport_country] country code	3
[sports.sport_country] city	3
[sports.sport_country] cities	3
[sports.sport_country] airways	3
[sports.sport_country]se	2
[sports.sport_country]n news	2
[sports.sport_country]n airlines	2
[sports.sport_country]ese	2
[sports.sport_country] vs india	2
[sports.sport_country] vacation	2
[sports.sport_country] revenue authority	2
[sports.sport_country] jobs	2
[sports.sport_country] islands	2
[sports.sport_country] immigration	2
[sports.sport_country] definition	2
[sports.sport_country] countries	2
[sports.sport_country] beaches	2
[sports.sport_country] bank	2
[sports.sport_country]web	1
[sports.sport_country]vian food	1
[sports.sport_country]vian	1
[sports.sport_country]tta university	1
[sports.sport_country]town	1
[sports.sport_country]tong	1
[sports.sport_country]scas	1
[sports.sport_country]sca curran	1
[sports.sport_country]sca capaldi	1
[sports.sport_country]sal meaning	1
[sports.sport_country]sal	1
[sports.sport_country]s bean cobain	1
[sports.sport_country]riro national park	1
[sports.sport_country]riro crossing	1
[sports.sport_country]nappula	1
[sports.sport_country]na jones	1
[sports.sport_country]na	1
[sports.sport_country]n war	1
[sports.sport_country]n twist	1
[sports.sport_country]n tattoo	1
[sports.sport_country]n super	1
[sports.sport_country]n sun	1
[sports.sport_country]n split squat	1
[sports.sport_country]n shepherd	1
[sports.sport_country]n sandwich	1
[sports.sport_country]n rupiah	1
[sports.sport_country]n roulette	1
[sports.sport_country]n revolution	1
[sports.sport_country]n restaurant near me	1
[sports.sport_country]n railway	1
